site,routerKey,routerValue,method,hostKey,cmdKey,cmdValue,requestPath,data,match
https://lg.as3280.net,router,border6,get,query,command,ping,https://lg.as3280.net/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'border'}",False
https://www.iptp.com/pt_PT/iptp-tools/lg/,router,dcbf6860e5c5,get,query,command,ping,https://www.iptp.com/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://krtest.truxgo.com/lg/,,,get,host,cmd,ping,http://krtest.truxgo.com/lg/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.he.net/,routers[],core1.bkk1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
https://chicago.sharktech.net/looking-glass/,datacenter,chi,get,host,util,ping,https://chicago.sharktech.net/looking-glass/#,"{'_token': 'GfScSlTPt3GQY1nF6LiOyJI95Ay7knRD5qD4dmgb', 'host': '', 'datacenter': 'ams', 'util': 'ping'}",False
http://168.194.119.245/,router,BBNplanet,POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-emad0-ecore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
https://lg.iptp.net/vi/iptp-tools/lg/,router,b7648281d85e,get,query,command,ping,https://lg.iptp.net/vi/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://gambadilegno.noc.seabone.net/lg/,router,Bucharest,POST,addr,query,ping,https://gambadilegno.noc.seabone.net/lg/lg.cgi,"{'query': 'trace', 'addr': '', 'router': 'Amsterdam'}",False
https://www.iptp.com/zh_HK/iptp-tools/lg/,router,r026gssydau,get,query,command,ping,https://www.iptp.com/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,3d55e081024b,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://ssp2.gin.ntt.net/lg/lg.cgi,router,Hong Kong - HK,POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
https://lg.komro.net/,query_location,default,post,query_target,query_type,ping,https://lg.komro.net/api/query/,"{'query_location': '', 'query_type': '', 'query_vrf': 'default', 'query_target': ''}",False
https://looking.house/action.php?mode=looking_glass&action=,id,461,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.ceracuvip.edgenat.com/,,,get,host,cmd,ping,http://lg.ceracuvip.edgenat.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.leasewebstatus.com,routers,router8,post,parameter,query,ping,https://lg.leasewebstatus.com/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-ih4-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-ly9-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://www.iptp.com/es_ES/iptp-tools/lg/,router,98ec434ad083,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.beget.com/,routers,router1,post,parameter,query,ping,https://lg.beget.com/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'summary'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,448,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.as42455.net,location,London,post,target,type,ping,https://lg.as42455.net/lg,"{'location': '', 'target': '', 'type': 'ping'}",False
https://lg.ext-dc.de/looking-glass/,routers,router1,post,parameter,query,ping,https://lg.ext-dc.de/looking-glass/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://www.as30781.net/nettools/looking_glass/,router,er01.par08,POST,ip,command,ping,https://www.as30781.net/nettools/looking_glass/,"{'ip': 'x.x.x.x', 'captcha': '', 'origin': '', 'page_id': 'b5dcfbe31a00d8359b49b014d6753e7c4c1d16e0', 'form_id': '8a278e900c28e510dd99ac3fc02a43b632156c67', 'router': 'er01.ams01', 'command': 'ping'}",False
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,644e04b90ce4,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.qonnected.net/,router,cr03-hdb01,get,query,command,ping,https://lg.qonnected.net/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'cr03-hdb01'}",False
https://lg-london.routerhosting.com/,,,get,host,cmd,ping,https://lg-london.routerhosting.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg-ch.vps2day.com,,,get,host,cmd,ping,http://lg-ch.vps2day.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.he.net/,routers[],core1.dvn1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
http://lg.telus.com,router,New York 1 (US),POST,addr,query,ping,http://lg.telus.com//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",False
https://www.iptp.com/ja/iptp-tools/lg/,router,14df915fe79a,get,query,command,ping,https://www.iptp.com/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.warnetcz.net,router,bgr2-ttc-prg,POST,addr,query,ping,http://lg.warnetcz.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': ''}",False
https://lg.exatel.pl/lg/lg.cgi,router,Warszawa,POST,addr,query,ping,https://lg.exatel.pl//lg/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'Warszawa'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-mlv-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://w80.gubo.org/LookingGlass/,,,get,host,cmd,ping,http://w80.gubo.org/LookingGlass/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,538,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://looking.house/action.php?mode=looking_glass&action=,id,376,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.iptp.net/ja/iptp-tools/lg/,router,r0.bc.apjii.jkt.id,get,query,command,ping,https://lg.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://41.75.80.114/lg,router,D-GIX (DPT),POST,addr,query,ping,http://41.75.80.114//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://ams.sharktech.net/looking-glass/,datacenter,lax,get,host,util,ping,https://ams.sharktech.net/looking-glass/#,"{'_token': 'cPAADlb03sDs9P3YU0nP3nnRSlV5Tg2iM9ggK87O', 'host': '', 'datacenter': 'ams', 'util': 'ping'}",False
https://lg.colohouse.net,routers,router3,post,parameter,query,ping,https://lg.colohouse.net/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://lg.nordu.net/lg.cgi,router,dk-bal2,POST,addr,query,ping,http://lg.nordu.net//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'se-lla2'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,f445252ea09c,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://95.216.56.194/lookingglass/lg-include.php,,,get,host,cmd,ping,http://95.216.56.194/lookingglass/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.net/ja/iptp-tools/lg/,router,4f67b6275021,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/zh_HK/iptp-tools/lg/,router,d2e790e4e716,get,query,command,ping,https://www.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg-brazil.hybridserver.net/,,,get,host,cmd,ping,http://lg-brazil.hybridserver.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://203.23.128.191/,,,get,host,cmd,ping,http://203.23.128.191/ajax.php,"{'host': '', 'cmd': 'ping'}",False
https://lg.nazwa.pl/,router,Madryt,get,addr,query,ping,https://lg.nazwa.pl//,"{'query': 'mtr', 'protocol': 'IPv4', 'addr': '', 'router': 'Amsterdam'}",False
https://www.iptp.com/zh_HK/iptp-tools/lg/,router,527b861fc823,get,query,command,ping,https://www.iptp.com/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.marwan.ma/,routers,router48,post,parameter,query,ping,http://lg.marwan.ma/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-stk-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,315,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.tw.psychz.net/,,,get,host,cmd,ping,https://lg.tw.psychz.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.iptp.net/ru_RU/iptp-tools/lg/,router,r0ee02dc2nbbbh,get,query,command,ping,https://lg.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg-dal.ipv4.drserver.net,,,get,host,cmd,ping,http://lg-dal.ipv4.drserver.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,89ad661f036e,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/zh_HK/iptp-tools/lg/,router,r0225ny4,get,query,command,ping,https://www.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.edgeuno.com,query_location,bogota_colombia,post,query_target,query_type,ping,https://lg.edgeuno.com/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'global'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,550,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.root.bg/,,,get,host,cmd,ping,https://lg.root.bg/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.linxtelecom.com,router,r9-Waw-Lim-PL,get,addr,query,ping,http://lg.linxtelecom.com/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'r9-Tln-Linx-EE'}",False
http://reroute.bysh.me/,,,get,host,cmd,ping,http://reroute.bysh.me/ajax.php,"{'host': '183.173.109.247', 'cmd': 'mtr'}",False
http://168.194.119.245/,router,Hurricane Electric (AS 6939),POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://www.iptp.com/es_ES/iptp-tools/lg/,router,dcbf6860e5c5,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,r0r703cmchanvn,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.rnv.net.br/index.php,router,algar-as16735,get,query,command,ping,https://lg.rnv.net.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'rr01_di'}",False
http://lg.marwan.ma/,routers,router9,post,parameter,query,ping,http://lg.marwan.ma/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://mel-lg.binarylane.cloud/,,,get,host,cmd,ping,https://mel-lg.binarylane.cloud/ajax.php,"{'host': '', 'cmd': 'bgp'}",False
http://168.194.119.245/,router,"Amsterdam (NL), AMS-IX",POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://www.iptp.com/es_ES/iptp-tools/lg/,router,4b9b5972406f,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.conit.com.au/looking-glass/,routers,bdr101.thlon.uk,post,parameter,query,ping,http://lg.conit.com.au/looking-glass/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'bdr101.m1.au', 'query': 'bgp'}",False
https://lg-sea.tmthosting.net/,,,get,host,cmd,ping,https://lg-sea.tmthosting.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://speedtest.c1.lax1.dediserve.com/,,,get,host,cmd,ping,http://speedtest.c1.lax1.dediserve.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://alice.ja.net/,query_location,newpip-ban1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,527b861fc823,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://194.124.244.6/,,,get,host,cmd,ping,http://194.124.244.6/ajax.php,"{'host': '', 'cmd': 'mtr'}",False
http://lg.as6453.net/lg/,router,gin-lrs-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
https://web-ams.iptp.net/en_US/iptp-tools/lg/,router,b1f0a2d0bb65,get,query,command,ping,https://web-ams.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.net1c.net,routers,router2,post,parameter,query,ping,https://lg.net1c.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,310,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://looking.cabase.org.ar/cgi-bin/lg.cgi,router,AS61520 SLT,POST,addr,query,ping,http://looking.cabase.org.ar/cgi-bin/lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'AS11058 BUE'}",False
http://lg.ngn.mainonecable.com/lg,router,"Frankfurt (DE), DE-CIX",POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://lg.openitgroup.com.br/,router,ixbr_sp,get,query,command,ping,https://lg.openitgroup.com.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'OpenIT_Core'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,168,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://looking.house/action.php?mode=looking_glass&action=,id,381,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-mlt-hcore3,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://lookingglass.centurylink.com/,site_name,Copenhagen-Denmark,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,384,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.hawetelekom.com/,router,188.112.31.68,post,ipAddress,test,ping,http://lg.hawetelekom.com/,"{'csrf_token': 'IjgwMjcwNWZmZjY5MjEwOWIzNzk2YmJhN2FmNmVjMTY2YTExMGNiOWEi.YaYsSw.0el4c_IOYh21Lk-aj8mVQsjZPGI', 'ipAddress': '', 'submit': 'Wykonaj', 'router': '77.242.226.1', 'test': 'ping'}",False
https://lg.he.net/,routers[],core1.mci3.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
http://looking-glass.iinet.net.au/lg/,router,"AS4739 - Adelaide, AU",POST,addr,query,ping,http://looking-glass.iinet.net.au//lg.cgi,{'protocol': 'IPv4'},False
http://lg.la.controlvm.com,,,get,host,cmd,ping,http://lg.la.controlvm.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.ngn.mainonecable.com/lg,router,Exodus Communications - Europe,POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://lookingglass.level3.net/,site_name,Amsterdam-Netherlands,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://168.194.119.245/,router,TELUS Ontario (AS 852),POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
http://sg1.newmediaexpress.com,,,get,host,cmd,ping,http://sg1.newmediaexpress.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://web-ams.iptp.net/en_US/iptp-tools/lg/,router,f445252ea09c,get,query,command,ping,https://web-ams.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.linxtelecom.com,router,r9-Spb-Boro-RU,get,addr,query,ping,http://lg.linxtelecom.com/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'r9-Tln-Linx-EE'}",False
https://lg.xfernet.net,routers,router8,post,parameter,query,ping,https://lg.xfernet.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://lg.noc.redewt.net,,,get,host,cmd,ping,https://lg.noc.redewt.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://speedtest.c1.nyc1.dediserve.com/,,,get,host,cmd,ping,http://speedtest.c1.nyc1.dediserve.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.as6453.net/lg/,router,gin-aeq-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
